timestamp,symbol,buy_exchange,sell_exchange,buy_price,sell_price,amount,net_profit_usd,status,cost_of_buy,amount_bought_net,amount_sold,proceeds_from_sell
1758988371,SOL/USDT,binance,bybit,203.58,223.24,0.09824147755182237940858630514,1.90949602122015915119363395,SUCCESS,20.0,0.09814323607427055702917771883,0.09824147755182237940858630514,21.90949602122015915119363395
1758988386,BTC/USDT,binance,bybit,109418.32,114843.78498756546,0.0001827847475632965302336939555,0.97070055591749069808419650,SUCCESS,20.0,0.0001826019628157332337034602615,0.0001827847475632965302336939555,20.97070055591749069808419650
1758988406,ETH/USDT,bybit,okx,3850.160803098136,4020.74,0.005194588232238627330194922788,0.86520260020224731315632592,SUCCESS,20.0,0.005189393644006388702864727865,0.005194588232238627330194922788,20.86520260020224731315632592
1758988425,SOL/USDT,okx,bybit,203.64,223.24,0.09821253191907287369868395207,1.90304065998821449616971125,SUCCESS,20.0,0.09811431938715380082498526812,0.09821253191907287369868395207,21.90304065998821449616971125
1758988439,BTC/USDT,binance,bybit,109393.91,114846.23499215188,0.0001828255338894093830268979324,0.97582740340110854799869572,SUCCESS,20.0,0.0001826427083555199736438710345,0.0001828255338894093830268979324,20.97582740340110854799869572
1758988459,ETH/USDT,okx,bybit,4020.710000000001,4781.15515198184,0.004974245842152255453826353517,3.75885849429507212436149479,SUCCESS,20.0,0.004969271596310103198372527163,0.004974245842152255453826353517,23.75885849429507212436149479
1758988478,SOL/USDT,okx,bybit,203.62,223.24,0.09822217856792063647971712013,1.90519202435910028484431785,SUCCESS,20.0,0.09812395638935271584323740301,0.09822217856792063647971712013,21.90519202435910028484431785
1758988494,BTC/USDT,binance,bybit,109398.91,114846.23499215188,0.0001828171779773674161835798912,0.97486871800820101772494808,SUCCESS,20.0,0.0001826343607993900487673963113,0.0001828171779773674161835798912,20.97486871800820101772494808
1758988513,ETH/USDT,bybit,binance,3776.033859821864,4019.09,0.005296562674611055656318853828,1.26607471782264513007678769,SUCCESS,20.0,0.005291266111936444600662534974,0.005296562674611055656318853828,21.26607471782264513007678769
1758988578,SOL/USDT,binance,bybit,203.48,223.24,0.09828975820719481030076666011,1.92026341655199528209160605,SUCCESS,20.0,0.09819146844898761549046589345,0.09828975820719481030076666011,21.92026341655199528209160605
1758988594,BTC/USDT,binance,bybit,109367.02,114846.23499215188,0.0001828704850877348582781171143,0.98098471681128883643350619,SUCCESS,20.0,0.0001826876146026471234198389972,0.0001828704850877348582781171143,20.98098471681128883643350619
1758988613,ETH/USDT,bybit,okx,3850.482791303833,4019.03,0.005194153846153845764444435503,0.85458467217538305193244450,SUCCESS,20.0,0.005188959692307691918679991067,0.005194153846153845764444435503,20.85458467217538305193244450
1758988631,SOL/USDT,binance,bybit,203.55,223.24,0.09825595676737902235323016458,1.91272512896094325718496684,SUCCESS,20.0,0.09815770081061164333087693442,0.09825595676737902235323016458,21.91272512896094325718496684
1758988647,BTC/USDT,binance,bybit,109394.04,114846.23499215188,0.0001828253166260245987807013984,0.97580247647124617026667998,SUCCESS,20.0,0.0001826424913093985741819206970,0.0001828253166260245987807013984,20.97580247647124617026667998
1758989204,BTC/USDT,binance,bybit,109378.67,114846.35958016048,0.0001828510074221966677780960401,0.97877277545618711948133946,SUCCESS,20.0,0.0001826681564147744711103179441,0.0001828510074221966677780960401,20.97877277545618711948133946
1758989221,ETH/USDT,bybit,binance,3850.026079499274,4014.56,0.005194770005973870287655628601,0.83386115930727824130876958,SUCCESS,20.0,0.005189575235967896417367972972,0.005194770005973870287655628601,20.83386115930727824130876958
1758989237,SOL/USDT,binance,bybit,203.22,223.24,0.09841551028442082472197618345,1.94830823737821080602302923,SUCCESS,20.0,0.09831709477413640389725420727,0.09841551028442082472197618345,21.94830823737821080602302923
