session_id,timestamp,symbol,buy_exchange,sell_exchange,buy_price,sell_price,amount,net_profit_usd,running_profit_usd,latency_ms,fees_paid,fill_ratio,status
session_1758988672,1758989910,ETH/USDT,bybit,binance,3850.141399338983,4009.67,0.012986536029192154,1.9696521962507327,0.0,771,0.05,1.0,SUCCESS
session_1758988672,1758989944,BTC/USDT,binance,bybit,109354.16,114802.15,0.0004572299764361959,2.388493354985302,0.0,1722,0.05249098433932463,1.0,SUCCESS
session_1758988672,1758989964,ETH/USDT,bybit,binance,3850.2510190273374,4011.16,0.012986166292251553,1.9875011940429141,0.0,2058,0.05,1.0,SUCCESS
session_1758988672,1758989998,BTC/USDT,binance,bybit,109375.0,114826.57,0.00045714285714285713,2.3896541394285773,0.0,760,0.05249214628571429,1.0,SUCCESS
session_1758988672,1758990017,ETH/USDT,bybit,binance,3851.099819966553,4010.6,0.012983304078686347,1.968768498641485,0.0,759,0.05,1.0,SUCCESS
session_1758988672,1758990096,BTC/USDT,binance,bybit,109375.0,114801.96490927828,0.00045714285714285713,2.3784173459972533,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758988672,1758990116,ETH/USDT,bybit,binance,3851.1737180839923,4009.99,0.012983054948992443,1.9598585943952957,0.0,1244,0.05,1.0,SUCCESS
session_1758988672,1758990150,BTC/USDT,binance,bybit,109392.47,114801.76490890389,0.0004570698513343743,2.3699531942166563,0.0,1125,0.05247242561983649,1.0,SUCCESS
session_1758988672,1758990168,ETH/USDT,bybit,binance,3851.8877733951954,4013.8200000000006,0.012980648176031402,1.999883276656454,0.0,766,0.05,1.0,SUCCESS
session_1758988672,1758990202,BTC/USDT,binance,bybit,109402.92,114801.724908829,0.0004570261927195362,2.3649278574649477,0.0,1244,0.052467395252717666,1.0,SUCCESS
session_1758988672,1758990221,ETH/USDT,bybit,binance,3852.1217393224265,4015.23,0.012979859771720198,2.015005228852884,0.0,1579,0.05,1.0,SUCCESS
session_1758988672,1758990255,BTC/USDT,binance,bybit,109402.92,114801.724908829,0.0004570261927195362,2.3649278574649477,0.0,1246,0.052467395252717666,1.0,SUCCESS
session_1758990286,1758990307,BTC/USDT,binance,bybit,109402.92,114823.43793752727,0.0004570261927195362,2.374841356880486,0.0,1291,0.052477318675556044,1.0,SUCCESS
session_1758990563,1758990791,BTC/USDT,binance,bybit,109380.0,114845.92957982508,0.00018284878405558602,0.9584391388270713,0.0,1000,0.02,1.0,SUCCESS
session_1758990563,1758990806,ETH/USDT,bybit,binance,3852.5598500995075,4008.12,0.005191353483965582,0.7667601584259771,0.0,1000,0.02,1.0,SUCCESS
session_1758990904,1758990920,BTC/USDT,binance,bybit,109404.99999999999,114845.92957982508,0.00018280700150815777,0.9536453818829592,0.0,1000,0.02,1.0,SUCCESS
session_1758990904,1758990936,ETH/USDT,bybit,binance,3852.5598500995075,4012.41,0.005191353483965582,0.7890087939657439,0.0,1000,0.02,1.0,SUCCESS
session_1758990961,1758991053,BTC/USDT,binance,bybit,109405.0,114846.23499215189,0.0004570175037703944,2.3842528939078416,0.0,1698,0.052486739633541384,1.0,SUCCESS
session_1758990961,1758991072,ETH/USDT,bybit,binance,3852.645740064567,4014.33,0.012978094372923592,1.9962552304743073,0.0,1073,0.05,1.0,SUCCESS
session_1758990961,1758991106,BTC/USDT,binance,bybit,109427.76,114846.23499215189,0.00045692244819778825,2.3733470360536244,0.0,1087,0.05247582285891254,1.0,SUCCESS
session_1758990961,1758991125,ETH/USDT,bybit,binance,3852.8836220557855,4011.3000000000006,0.01297729308868184,1.9537599508628425,0.0,2044,0.05,1.0,SUCCESS
session_1758990961,1758991159,BTC/USDT,binance,bybit,109394.05,114846.23499215189,0.0004570632497836948,2.3895013975438957,0.0,1688,0.052491993390934834,1.0,SUCCESS
session_1758990961,1758991178,ETH/USDT,bybit,binance,3853.591779370057,4009.62,0.012974908309611729,1.9224274045289906,0.0,741,0.05,1.0,SUCCESS
session_1758990961,1758991213,BTC/USDT,binance,bybit,109384.08,114846.23499215189,0.0004571049095992762,2.39428108604092,0.0,1248,0.052496777863904824,1.0,SUCCESS
session_1758990961,1758991231,ETH/USDT,bybit,binance,3853.663578253445,4012.18,0.012974666569794598,1.9546410202804905,0.0,1081,0.05,1.0,SUCCESS
session_1758990961,1758991309,BTC/USDT,binance,bybit,109394.6,114845.99499170261,0.0004570609518202909,2.3891281638723005,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758991328,ETH/USDT,bybit,binance,3854.3637998329505,4013.2100000000005,0.012972309464448327,1.9585414637528593,0.0,1221,0.05,1.0,SUCCESS
session_1758990961,1758991363,BTC/USDT,binance,bybit,109394.6,114845.75499125333,0.0004570609518202909,2.3890185787333453,0.0,751,0.05249151008882217,1.0,SUCCESS
session_1758990961,1758991381,ETH/USDT,bybit,binance,3854.463533327968,4013.2100000000005,0.012971973808461403,1.957195752847536,0.0,738,0.05,1.0,SUCCESS
session_1758990961,1758991417,BTC/USDT,binance,bybit,109394.6,114845.75499125333,0.0004570609518202909,2.3890185787333453,0.0,1213,0.05249151008882217,1.0,SUCCESS
session_1758990961,1758991436,ETH/USDT,bybit,binance,3855.0737231438875,4012.6700000000005,0.01296992057501407,1.9419671825479754,0.0,762,0.05,1.0,SUCCESS
session_1758990961,1758991470,BTC/USDT,binance,bybit,109394.6,114845.75499125333,0.0004570609518202909,2.3890185787333453,0.0,1714,0.05249151008882217,1.0,SUCCESS
session_1758990961,1758991488,ETH/USDT,bybit,binance,3855.141607414588,4009.63,0.01296969219077065,1.901663231980849,0.0,1221,0.05,1.0,SUCCESS
session_1758990961,1758991567,BTC/USDT,binance,bybit,109370.74,114845.75499125333,0.0004571606628975903,2.400458521292835,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758991586,ETH/USDT,bybit,binance,3855.6517470690615,4011.34,0.012967976176273788,1.9169425933791673,0.0,750,0.05,1.0,SUCCESS
session_1758990961,1758991621,BTC/USDT,binance,bybit,109375.97,114833.75,0.00045713880297473016,2.3924680530833196,0.0,1092,0.05249496301609942,1.0,SUCCESS
session_1758990961,1758991639,ETH/USDT,bybit,binance,3855.8396880419027,4011.99,0.012967344092407358,1.9228299704720988,0.0,736,0.05,1.0,SUCCESS
session_1758990961,1758991672,BTC/USDT,binance,bybit,109381.68,114833.52323636916,0.00045711493917445777,2.3896268703921923,0.0,1563,0.052492118989381574,1.0,SUCCESS
session_1758990961,1758991691,ETH/USDT,bybit,binance,3856.4337105783998,4012.25,0.012965346678421408,1.9181919982858004,0.0,741,0.05,1.0,SUCCESS
session_1758990961,1758991726,BTC/USDT,binance,bybit,109381.69,114846.23499215189,0.000457114897383648,2.3954269984125016,0.0,1234,0.05249792492333584,1.0,SUCCESS
session_1758990961,1758991744,ETH/USDT,bybit,binance,3856.533417083296,4012.25,0.01296501147339081,1.916848416828163,0.0,1213,0.05,1.0,SUCCESS
session_1758990961,1758991779,BTC/USDT,binance,bybit,109383.33,114846.23499215189,0.00045710804379424174,2.3946406765819503,0.0,1563,0.05249713781439635,1.0,SUCCESS
session_1758990961,1758991798,ETH/USDT,bybit,binance,3857.115669087849,4011.82,0.01296305433635706,1.903435207036299,0.0,1569,0.05,1.0,SUCCESS
session_1758990961,1758991880,BTC/USDT,binance,bybit,109349.96,114846.23499215189,0.0004572475380878054,2.410645050606206,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758991900,ETH/USDT,bybit,binance,3857.3467844285874,4007.89,0.012962277646863635,1.8494315751302073,0.0,1565,0.05,1.0,SUCCESS
session_1758990961,1758991936,BTC/USDT,binance,bybit,109324.01,114823.69,0.00045735607393106056,2.4127967406245046,0.0,1575,0.052515312052677184,1.0,SUCCESS
session_1758990961,1758991987,ETH/USDT,bybit,binance,3858.055631478073,4006.78,0.012959896065792169,1.8255249061362526,0.0,32410,0.05,1.0,SUCCESS
session_1758990961,1758992023,BTC/USDT,binance,bybit,109369.92,114787.22,0.00045716409045558413,2.374118432197813,0.0,2072,0.052476595027225036,1.0,SUCCESS
session_1758990961,1758992043,ETH/USDT,bybit,binance,3858.143326670774,4007.07,0.012959601488715413,1.8281003070494874,0.0,1086,0.05,1.0,SUCCESS
session_1758990961,1758992126,BTC/USDT,binance,bybit,109381.03,114786.9848812357,0.0004571176555934791,2.368686264133032,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758992146,ETH/USDT,bybit,binance,3858.800409743317,4005.95,0.012957394705813755,1.8047686464328576,0.0,1598,0.05,1.0,SUCCESS
session_1758990961,1758992181,BTC/USDT,binance,bybit,109387.03,114786.78488086129,0.0004570925821827323,2.365719713745054,0.0,1089,0.0524681879016467,1.0,SUCCESS
session_1758990961,1758992200,ETH/USDT,bybit,binance,3858.8846742351784,4007.4900000000002,0.012957111761809746,1.8235703185206091,0.0,1235,0.05,1.0,SUCCESS
session_1758990961,1758992280,BTC/USDT,binance,bybit,109350.38,114808.17492090343,0.0004572457818619377,2.3930581521447465,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758992299,ETH/USDT,bybit,binance,3859.514376664804,4006.36,0.01295499773295506,1.8004823326844352,0.0,1084,0.05,1.0,SUCCESS
session_1758990961,1758992335,BTC/USDT,binance,bybit,109373.19,114805.08,0.00045715042232927466,2.3807076167386194,0.0,1110,0.05248319080754617,1.0,SUCCESS
session_1758990961,1758992355,ETH/USDT,bybit,binance,3859.5846351773575,4007.4800000000005,0.012954761904761903,1.814033288857142,0.0,1561,0.05,1.0,SUCCESS
session_1758990961,1758992392,BTC/USDT,binance,bybit,109400.0,114807.93492045415,0.0004570383912248629,2.3691622420172256,0.0,1568,0.05247163387589312,1.0,SUCCESS
session_1758990961,1758992455,ETH/USDT,bybit,binance,3860.3443492077045,4006.95,0.012952212413450105,1.7969686625438193,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758992537,BTC/USDT,binance,bybit,109333.66,114807.93492045415,0.0004573157068006321,2.4009684325639937,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758992557,ETH/USDT,bybit,binance,3860.4245883079725,3991.39,0.012951943201127273,1.5945603169738398,0.0,1093,0.05,1.0,SUCCESS
session_1758990961,1758992593,BTC/USDT,binance,bybit,109360.0,114785.41,0.00045720555961960497,2.3780470876005833,0.0,1096,0.0524805276152158,1.0,SUCCESS
session_1758990961,1758992613,ETH/USDT,bybit,binance,3861.108320220749,3998.32,0.012949649648042346,1.675066337579911,0.0,750,0.05,1.0,SUCCESS
session_1758990961,1758992651,BTC/USDT,binance,bybit,109340.88,114408.86417339373,0.0004572855093172837,2.215198208218337,0.0,1605,0.05231751572394228,1.0,SUCCESS
session_1758990961,1758992672,ETH/USDT,bybit,binance,3861.19454534437,3996.5800000000004,0.0129493604667725,1.6514018992393493,0.0,2055,0.05,1.0,SUCCESS
session_1758990961,1758992755,BTC/USDT,binance,bybit,109296.01,114409.32417425486,0.0004574732417038829,2.2368652067356347,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758992819,ETH/USDT,bybit,binance,3861.2445425545257,3995.96,0.01294919279236351,1.642711974142316,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758992854,BTC/USDT,binance,bybit,109333.65,114420.54419525871,0.00045731574862816713,2.2239905102699273,0.0,1084,0.05232631682709703,1.0,SUCCESS
session_1758990961,1758992919,ETH/USDT,bybit,binance,3861.444531395149,3997.27,0.01294852213814784,1.656980348067057,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758992955,BTC/USDT,binance,bybit,109362.47,114428.17420954209,0.0004571952334287987,2.2136998027442836,0.0,1572,0.05231601581856285,1.0,SUCCESS
session_1758990961,1758992975,ETH/USDT,bybit,binance,3861.6445202357713,4001.22,0.012947851553396549,1.7053953898888574,0.0,1220,0.05,1.0,SUCCESS
session_1758990961,1758993010,BTC/USDT,binance,bybit,109369.96,114434.06422056821,0.00045716392325644077,2.212810627501202,0.0,1500,0.052315125753254456,1.0,SUCCESS
session_1758990961,1758993031,ETH/USDT,bybit,binance,3862.5662621376346,4000.16,0.01294476174819816,1.6793370365176765,0.0,1282,0.05,1.0,SUCCESS
session_1758990961,1758993066,BTC/USDT,binance,bybit,109369.96,114440.82423322296,0.00045716392325644077,2.2158979709738027,0.0,1244,0.05231821618716097,1.0,SUCCESS
session_1758990961,1758993085,ETH/USDT,bybit,binance,3862.79426604664,3999.95,0.012943997675333685,1.673568157949518,0.0,1548,0.05,1.0,SUCCESS
session_1758990961,1758993120,BTC/USDT,binance,bybit,109369.96,114447.46424565306,0.00045716392325644077,2.2189305095326852,0.0,738,0.05232125176129398,1.0,SUCCESS
session_1758990961,1758993140,ETH/USDT,bybit,binance,3863.4122134967593,3999.56,0.012941927300774668,1.6602527403312473,0.0,1218,0.05,1.0,SUCCESS
session_1758990961,1758993177,BTC/USDT,binance,bybit,109334.5,114454.14425815803,0.00045731219331501035,2.2389344689461566,0.0,2039,0.05234127574469085,1.0,SUCCESS
session_1758990961,1758993196,ETH/USDT,bybit,binance,3863.523996900486,3995.4099999999994,0.012941552851777942,1.6051028698425802,0.0,1583,0.05,1.0,SUCCESS
session_1758990961,1758993231,BTC/USDT,binance,bybit,109325.22,114462.37427356464,0.00045735101196229015,2.2471332229155707,0.0,751,0.052349482705621196,1.0,SUCCESS
session_1758990961,1758993250,ETH/USDT,bybit,binance,3864.1401946181118,3995.47,0.012939489118339672,1.5976412470649541,0.0,1091,0.05,1.0,SUCCESS
session_1758990961,1758993289,BTC/USDT,binance,bybit,109325.22,114468.19428445966,0.00045735101196229015,2.2497923490001677,0.0,1223,0.05235214449349366,1.0,SUCCESS
session_1758990961,1758993307,ETH/USDT,bybit,binance,3864.2343757218355,3994.88,0.012939173750469017,1.5887559858413935,0.0,1087,0.05,1.0,SUCCESS
session_1758990961,1758993391,BTC/USDT,binance,bybit,109313.06,114477.72430229989,0.00045740188775247897,2.259964874278328,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758993409,ETH/USDT,bybit,binance,3864.7921794287217,3992.57,0.012937306245375087,1.551447695301116,0.0,1075,0.05,1.0,SUCCESS
session_1758990961,1758993491,BTC/USDT,binance,bybit,109300.39,114781.17790586375,0.00045745490935576716,2.404706121340411,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758993510,ETH/USDT,bybit,binance,3864.8743400118283,3988.22,0.012937031220489042,1.4941309275246255,0.0,748,0.05,1.0,SUCCESS
session_1758990961,1758993545,BTC/USDT,binance,bybit,109256.52,114556.36444951424,0.00045763859218653496,2.3229879393306314,0.0,1100,0.05242541335268332,1.0,SUCCESS
session_1758990961,1758993564,ETH/USDT,bybit,binance,3865.6561271054607,3987.42,0.012934414846009382,1.4733695008294565,0.0,1211,0.05,1.0,SUCCESS
session_1758990961,1758993600,BTC/USDT,binance,bybit,109243.9,114561.03445825649,0.0004576914592027564,2.3311734219476974,0.0,1571,0.052433607028976675,1.0,SUCCESS
session_1758990961,1758993619,ETH/USDT,bybit,binance,3865.7542909105678,3985.26,0.012934086400049663,1.444151469495262,0.0,1224,0.05,1.0,SUCCESS
session_1758990961,1758993702,BTC/USDT,binance,bybit,109243.9,114566.83446911412,0.0004576914592027564,2.333825382765089,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758993722,ETH/USDT,bybit,binance,3866.2721228238465,3988.82,0.012932354063966148,1.4832477048920265,0.0,1733,0.05,1.0,SUCCESS
session_1758990961,1758993759,BTC/USDT,binance,bybit,109304.82,114566.59446866483,0.00045743636922873117,2.3045200816378304,0.0,1242,0.05240692700864648,1.0,SUCCESS
session_1758990961,1758993778,ETH/USDT,bybit,binance,3866.354257432436,3990.11,0.012932079336466168,1.4988186621457968,0.0,1097,0.05,1.0,SUCCESS
session_1758990961,1758993815,BTC/USDT,binance,bybit,109317.98,114566.59446866483,0.00045738130177670684,2.2982175000837812,0.0,1583,0.052400618118201986,1.0,SUCCESS
session_1758990961,1758993880,ETH/USDT,bybit,binance,3867.130055102599,3991.63,0.012929484989527576,1.5081104485792145,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758993917,BTC/USDT,binance,bybit,109285.12,114566.59446866483,0.00045751882781480224,2.3139576340293,0.0,1571,0.052416374008037336,1.0,SUCCESS
session_1758990961,1758993936,ETH/USDT,bybit,binance,3867.234208331176,3989.7,0.012929136769706135,1.4817935931264694,0.0,1091,0.05,1.0,SUCCESS
session_1758990961,1758993970,BTC/USDT,binance,bybit,109276.62,114566.59446866483,0.000457554415573981,2.318030725234809,0.0,1097,0.05242045117641122,1.0,SUCCESS
session_1758990961,1758993989,ETH/USDT,bybit,binance,3867.880057761681,3987.38,0.0129269778931394,1.4432283384346387,0.0,1084,0.05,1.0,SUCCESS
session_1758990961,1758994025,BTC/USDT,binance,bybit,109256.59,114740.36,0.00045763829898040934,2.407073591625001,0.0,1093,0.0525095831747998,1.0,SUCCESS
session_1758990961,1758994043,ETH/USDT,bybit,binance,3867.9641675994485,3982.42,0.012926696792806952,1.3780563057686541,0.0,742,0.05,1.0,SUCCESS
session_1758990961,1758994125,BTC/USDT,binance,bybit,109261.73,114625.98457984312,0.00045761677030008586,2.352318083039355,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758994153,ETH/USDT,bybit,okx,3868.6661653545275,4009.08,0.012924351149181662,1.6870355686034784,0.0,10569,0.091450679936,1.0,SUCCESS
session_1758990961,1758994189,BTC/USDT,binance,bybit,109307.62,114625.74457939382,0.0004574246516391081,2.330208641819495,0.0,1555,0.0524326412831026,1.0,SUCCESS
session_1758990961,1758994207,ETH/USDT,bybit,okx,3868.8920712147738,4006.5,0.012923596492134957,1.6507217617200942,0.0,990,0.10181761156,1.0,SUCCESS
session_1758990961,1758994242,BTC/USDT,binance,bybit,109286.28,114625.74457939382,0.0004575139715616636,2.3404367660855714,0.0,1087,0.052442879645731307,1.0,SUCCESS
session_1758990961,1758994260,ETH/USDT,bybit,binance,3869.5460926737105,3989.97,0.01292141217665452,1.454490895543747,0.0,750,0.05,1.0,SUCCESS
session_1758990961,1758994296,BTC/USDT,binance,bybit,109300.6,114625.74457939382,0.0004574540304444806,2.3335728416927313,0.0,1236,0.052436008850543274,1.0,SUCCESS
session_1758990961,1758994314,ETH/USDT,bybit,okx,3869.6340744186473,4020.73,0.012921118389601664,1.8243998501091627,0.0,729,0.10199035691,1.0,SUCCESS
session_1758990961,1758994348,BTC/USDT,binance,bybit,109350.0,114641.13460820397,0.0004572473708276177,2.3169380309079806,0.0,1089,0.05241935738829628,1.0,SUCCESS
session_1758990961,1758994367,ETH/USDT,bybit,binance,3870.2360652307416,3998.44,0.012919108591123891,1.5546242745383165,0.0,1253,0.05,1.0,SUCCESS
session_1758990961,1758994404,BTC/USDT,binance,bybit,109326.55,114646.56461836894,0.00045734544810935676,2.3306513851166835,0.0,1100,0.05243308446958627,1.0,SUCCESS
session_1758990961,1758994423,ETH/USDT,bybit,binance,3870.460022211534,3998.38,0.012918361050899217,1.5508639422357198,0.0,1556,0.05,1.0,SUCCESS
session_1758990961,1758994506,BTC/USDT,binance,bybit,109361.0,114655.9246358909,0.0004572013789193588,2.3184259979585966,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758994526,ETH/USDT,bybit,binance,3871.0600400570256,3999.33,0.012916358693125162,1.555124031364082,0.0,1576,0.05,1.0,SUCCESS
session_1758990961,1758994561,BTC/USDT,binance,bybit,109361.73,114655.68463544162,0.0004571983270564575,2.3179668156338495,0.0,787,0.052420387202836684,1.0,SUCCESS
session_1758990961,1758994579,ETH/USDT,bybit,binance,3871.2839823537856,3999.0,0.012915611520082653,1.5478809383417145,0.0,1086,0.05,1.0,SUCCESS
session_1758990961,1758994614,BTC/USDT,binance,bybit,109349.79,114682.97130196757,0.00045724824894496826,2.3361492238190875,0.0,1215,0.05243858781163072,1.0,SUCCESS
session_1758990961,1758994633,ETH/USDT,bybit,binance,3871.8200086536026,3995.93,0.012913823444335972,1.5011317814095155,0.0,1566,0.05,1.0,SUCCESS
session_1758990961,1758994715,BTC/USDT,binance,bybit,109311.48,114694.4547080192,0.00045740849908902523,2.3597561634474165,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758994734,ETH/USDT,bybit,binance,3871.913549569538,3997.29,0.012913511461421646,1.5174311793965067,0.0,741,0.05,1.0,SUCCESS
session_1758990961,1758994768,BTC/USDT,binance,bybit,109347.0,114694.25470764481,0.00045725991568127154,2.3426401515072057,0.0,756,0.05244508523674395,1.0,SUCCESS
session_1758990961,1758994831,ETH/USDT,bybit,okx,3872.4959663850273,4002.3299999999995,0.012911569291232852,1.5488465796978992,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758994866,BTC/USDT,binance,bybit,109355.43,114694.2147075699,0.00045722466639288055,2.3385830328052,0.0,1700,0.052441024056862066,1.0,SUCCESS
session_1758990961,1758994884,ETH/USDT,bybit,binance,3872.573910375802,3997.17,0.012911309417758254,1.5070899667153834,0.0,754,0.05,1.0,SUCCESS
session_1758990961,1758994920,BTC/USDT,binance,bybit,109349.01,114694.2147075699,0.0004572515105532277,2.3416588238258114,0.0,739,0.05244410292675256,1.0,SUCCESS
session_1758990961,1758994939,ETH/USDT,bybit,binance,3873.2299433255366,3996.1,0.012909122549298026,1.4845584746305864,0.0,2054,0.05,1.0,SUCCESS
session_1758990961,1758994975,BTC/USDT,binance,bybit,109360.5,114708.79473486372,0.00045720346925992475,2.3428136484968833,0.0,1549,0.05244525890740429,1.0,SUCCESS
session_1758990961,1758994994,ETH/USDT,bybit,binance,3873.3138690861056,3997.02,0.012908842838444517,1.4953060991173843,0.0,1228,0.05,1.0,SUCCESS
session_1758990961,1758995030,BTC/USDT,binance,bybit,109333.33,114716.68474963383,0.00045731708711332583,2.359438212887233,0.0,741,0.05246190011300023,1.0,SUCCESS
session_1758990961,1758995048,ETH/USDT,bybit,binance,3873.801914456957,3996.35,0.01290721650309504,1.4801729174717222,0.0,748,0.05,1.0,SUCCESS
session_1758990961,1758995086,BTC/USDT,binance,bybit,109333.33,114721.91475942441,0.00045731708711332583,2.361827593957395,0.0,2065,0.05246429188584324,1.0,SUCCESS
session_1758990961,1758995105,ETH/USDT,bybit,binance,3873.87383783985,3995.9999999999995,0.012906976864244244,1.4747032699704752,0.0,1232,0.05,1.0,SUCCESS
session_1758990961,1758995139,BTC/USDT,binance,bybit,109333.33,114730.9447763286,0.00045731708711332583,2.365953045403568,0.0,1490,0.05246842146687044,1.0,SUCCESS
session_1758990961,1758995157,ETH/USDT,bybit,binance,3874.491897483632,3995.0,0.012904917940975312,1.4535920270221745,0.0,1085,0.05,1.0,SUCCESS
session_1758990961,1758995192,BTC/USDT,binance,bybit,109346.36,114739.5847925027,0.00045726259200580614,2.363653827941876,0.0,1231,0.052466119947889765,1.0,SUCCESS
session_1758990961,1758995212,ETH/USDT,bybit,binance,3874.5826251842464,3993.57,0.01290461575783853,1.4339508656791895,0.0,2052,0.05,1.0,SUCCESS
session_1758990961,1758995292,BTC/USDT,binance,bybit,109344.39,114756.22320357736,0.0004572708302639029,2.372198788787327,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758995310,ETH/USDT,bybit,binance,3874.7833965492964,3992.37,0.012903947106960275,1.415813980103577,0.0,1090,0.05,1.0,SUCCESS
session_1758990961,1758995393,BTC/USDT,binance,bybit,109280.06,114755.98482320357,0.0004575400123316184,2.402949256424442,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758995412,ETH/USDT,bybit,binance,3875.5918535718415,3994.86,0.012901255315086587,1.4371700992187775,0.0,1098,0.05,1.0,SUCCESS
session_1758990961,1758995492,BTC/USDT,binance,bybit,109305.34,114743.6526743775,0.0004574341930595523,2.385182499639603,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758995512,ETH/USDT,bybit,binance,3875.8186105250725,3994.86,0.012900500519869866,1.4341578133005266,0.0,1284,0.05,1.0,SUCCESS
session_1758990961,1758995594,BTC/USDT,binance,bybit,109331.32,114741.19092799698,0.0004573254946524015,2.371597826253718,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758995613,ETH/USDT,bybit,binance,3876.605813523372,4001.56,0.01289788087960276,1.510032568370632,0.0,1231,0.05,1.0,SUCCESS
session_1758990961,1758995695,BTC/USDT,binance,bybit,109338.23,114740.6997892906,0.0004572965924178579,2.368060494257726,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758995762,ETH/USDT,bybit,okx,3876.833672681065,4015.18,0.012897122812447606,1.6565931697222496,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758995806,BTC/USDT,binance,bybit,109408.53,114740.6019613512,0.000457002758377249,2.3343348226092817,0.0,8821,0.052436771594203485,1.0,SUCCESS
session_1758990961,1758995825,ETH/USDT,bybit,binance,3877.531777470275,4000.46,0.012894800834519608,1.483549811515849,0.0,1142,0.05,1.0,SUCCESS
session_1758990961,1758995905,BTC/USDT,binance,bybit,109398.99,114740.6997892906,0.0004570426107224573,2.3389475988312625,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758995925,ETH/USDT,bybit,binance,3877.6136291594935,4000.44,0.0128945286410183,1.482204368518572,0.0,1218,0.05,1.0,SUCCESS
session_1758990961,1758996007,BTC/USDT,binance,bybit,109397.99,114740.6019613512,0.00045704678851960623,2.339381815602761,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996057,ETH/USDT,bybit,binance,3878.3777426465795,4000.44,0.012891988175932633,1.4720515533494127,0.0,30470,0.05,1.0,SUCCESS
session_1758990961,1758996139,BTC/USDT,binance,bybit,109394.56,114740.58199648611,0.00045706111894412303,2.3410153368182294,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996205,ETH/USDT,bybit,binance,3878.613573362607,4004.06,0.012891204306453232,1.5155383597818308,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996285,BTC/USDT,binance,bybit,109374.01,114740.36479396287,0.0004571469949762288,2.3507597550683674,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996306,ETH/USDT,bybit,binance,3879.3577041752496,3993.95,0.01288873154083892,1.3754723881960633,0.0,1146,0.05,1.0,SUCCESS
session_1758990961,1758996342,BTC/USDT,binance,bybit,109378.82,114740.1247935136,0.0004571268916596467,2.348345798903338,0.0,1232,0.05245079659549884,1.0,SUCCESS
session_1758990961,1758996361,ETH/USDT,bybit,binance,3879.593518681658,3994.1300000000006,0.01288794812117088,1.374664088983043,0.0,1761,0.05,1.0,SUCCESS
session_1758990961,1758996405,BTC/USDT,binance,bybit,109394.84,114740.1247935136,0.0004570599490798652,2.3406724799451704,0.0,9196,0.05244311559554071,1.0,SUCCESS
session_1758990961,1758996471,ETH/USDT,bybit,binance,3899.983963265943,3992.11,0.012820565538461538,1.0799267838559456,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996552,BTC/USDT,binance,bybit,109399.99,114740.36479396287,0.0004570384330016849,2.33831577094701,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996570,ETH/USDT,bybit,binance,3900.0,3997.07,0.01282051282051282,1.1432426923076928,0.0,769,0.05,1.0,SUCCESS
session_1758990961,1758996609,BTC/USDT,binance,bybit,109373.45,114740.1247935136,0.0004571493356020131,2.350918444430568,0.0,1783,0.05245337181624682,1.0,SUCCESS
