timestamp,symbol,exchange,bid,ask
1758883193,SOL/USDT,binance,192.74999999999997,192.76
1758883193,XRP/USDT,okx,2.7247,2.7249
1758883193,XRP/USDT,binance,2.7249,2.725
1758883194,DOGE/USDT,okx,0.2237,0.22375
1758883194,DOGE/USDT,binance,0.22371,0.22372
1758883198,BTC/USDT,okx,109225.9,109226.0
1758883198,BTC/USDT,binance,108894.97,108894.98
1758883199,ETH/USDT,okx,3891.6899999999996,3891.6999999999994
1758883199,ETH/USDT,binance,3891.7599999999998,3891.77
1758883199,SOL/USDT,okx,192.77,192.81000000000003
1758883199,SOL/USDT,binance,192.74999999999997,192.76
1758883200,XRP/USDT,okx,2.7246,2.7248
1758883200,XRP/USDT,binance,2.7249,2.725
1758883200,DOGE/USDT,okx,0.2237,0.22375
1758883200,DOGE/USDT,binance,0.22371,0.22372
1758883204,BTC/USDT,okx,109140.0,109226.0
1758883204,BTC/USDT,binance,108894.97,108894.98
1758883205,ETH/USDT,okx,3891.28,3891.3
1758883205,ETH/USDT,binance,3891.7599999999998,3891.77
1758883205,SOL/USDT,okx,192.77,192.78000000000003
1758883205,SOL/USDT,binance,192.74999999999997,192.76
1758883206,XRP/USDT,okx,2.7244,2.7245
1758883206,XRP/USDT,binance,2.7244,2.7245
1758883207,DOGE/USDT,okx,0.22365,0.2237
1758883207,DOGE/USDT,binance,0.22364,0.22365
1758883210,BTC/USDT,okx,109189.0,109189.1
1758883210,BTC/USDT,binance,108894.97,108894.98
1758883211,ETH/USDT,okx,3890.7870647184773,3890.87
1758883211,ETH/USDT,binance,3890.9200000000005,3890.9300000000003
1758883211,SOL/USDT,okx,192.74,192.77
1758883211,SOL/USDT,binance,192.74999999999997,192.76
1758883212,XRP/USDT,okx,2.7243,2.7245
1758883212,XRP/USDT,binance,2.7244,2.7245
1758883212,DOGE/USDT,okx,0.2236,0.22365
1758883212,DOGE/USDT,binance,0.22364,0.22365
1758883216,BTC/USDT,okx,109189.0,109189.1
1758883216,BTC/USDT,binance,108894.97,108894.98
1758883217,ETH/USDT,okx,3891.01,3891.54
1758883217,ETH/USDT,binance,3890.9200000000005,3890.9300000000003
1758883218,SOL/USDT,okx,192.76,192.79
1758883218,SOL/USDT,binance,192.74999999999997,192.76
1758883219,XRP/USDT,okx,2.7244,2.7247
1758883219,XRP/USDT,binance,2.7244,2.7245
1758883220,DOGE/USDT,okx,0.22365,0.2237
1758883220,DOGE/USDT,binance,0.22364,0.22365
1758883223,BTC/USDT,okx,109207.5,109224.98059233364
1758883223,BTC/USDT,binance,108895.99,108896.0
1758883225,ETH/USDT,okx,3891.64,3891.68
1758883225,ETH/USDT,binance,3891.2,3891.21
1758883226,SOL/USDT,okx,192.79,192.8
1758883226,SOL/USDT,binance,192.78000000000003,192.79
1758883226,XRP/USDT,okx,2.7252,2.7253
1758883226,XRP/USDT,binance,2.7254000000000005,2.7255
1758883227,DOGE/USDT,okx,0.22365,0.2237
1758883227,DOGE/USDT,binance,0.22368,0.22369
1758883230,BTC/USDT,okx,109211.9,109224.98059233364
1758883230,BTC/USDT,binance,108895.99,108896.0
1758883231,ETH/USDT,okx,3926.315743514725,3935.4135279139537
1758883231,ETH/USDT,binance,3891.2,3891.21
1758883293,SOL/USDT,okx,192.72,192.74999999999997
1758883293,SOL/USDT,binance,192.70999999999998,192.72
1758883294,XRP/USDT,okx,2.726,2.7261
1758883294,XRP/USDT,binance,2.7257999999999996,2.7259
1758883294,DOGE/USDT,okx,0.22365,0.2237
1758883294,DOGE/USDT,binance,0.22365,0.22366
1758883298,BTC/USDT,okx,109187.5,109189.1
1758883298,BTC/USDT,binance,108870.71,108870.72
1758883299,ETH/USDT,okx,3890.71,3890.7760664253974
1758883299,ETH/USDT,binance,3891.3,3891.31
1758883300,SOL/USDT,okx,192.63,192.74
1758883300,SOL/USDT,binance,192.70999999999998,192.72
1758883301,XRP/USDT,okx,2.7253,2.7259
1758883301,XRP/USDT,binance,2.7257999999999996,2.7259
1758883301,DOGE/USDT,okx,0.2235,0.2236
1758883301,DOGE/USDT,binance,0.22365,0.22366
1758883305,BTC/USDT,okx,109189.0,109189.1
1758883305,BTC/USDT,binance,108876.96,108876.97
1758883306,ETH/USDT,okx,3890.08,3890.09
1758883306,ETH/USDT,binance,3890.0,3890.01
1758883307,SOL/USDT,okx,192.4822101673541,192.54999999999998
1758883307,SOL/USDT,binance,192.49,192.50000000000003
1758883307,XRP/USDT,okx,2.725,2.7254000000000005
1758883307,XRP/USDT,binance,2.7253,2.7254000000000005
1758883308,DOGE/USDT,okx,0.22335,0.22345
1758883308,DOGE/USDT,binance,0.2234,0.22341
1758883312,BTC/USDT,okx,109189.0,109189.1
1758883312,BTC/USDT,binance,108876.96,108876.97
1758883313,ETH/USDT,okx,3890.3,3890.4
1758883313,ETH/USDT,binance,3890.0,3890.01
1758883313,SOL/USDT,okx,192.50000000000003,192.53
1758883313,SOL/USDT,binance,192.49,192.50000000000003
1758883314,XRP/USDT,okx,2.7253,2.7255
1758883314,XRP/USDT,binance,2.7253,2.7254000000000005
1758883315,DOGE/USDT,okx,0.22335,0.22345
1758883315,DOGE/USDT,binance,0.2234,0.22341
1758883318,BTC/USDT,okx,109189.0,109189.1
1758883318,BTC/USDT,binance,108861.65,108861.66
1758883319,ETH/USDT,okx,3890.1499999999996,3890.17
1758883319,ETH/USDT,binance,3889.53,3889.54
1758883320,SOL/USDT,okx,192.45581058734206,192.51
1758883320,SOL/USDT,binance,192.49,192.50000000000003
1758883320,XRP/USDT,okx,2.725,2.7251000000000003
1758883320,XRP/USDT,binance,2.7247,2.7248
1758883321,DOGE/USDT,okx,0.22335,0.2234
1758883321,DOGE/USDT,binance,0.22334,0.22335
1758883324,BTC/USDT,okx,109189.0,109189.1
1758883324,BTC/USDT,binance,108861.65,108861.66
1758883326,ETH/USDT,okx,3890.0299999999997,3890.04
1758883326,ETH/USDT,binance,3889.53,3889.54
1758883326,SOL/USDT,okx,192.51,192.53829817323626
1758883326,SOL/USDT,binance,192.49,192.50000000000003
1758883327,XRP/USDT,okx,2.725,2.7251000000000003
1758883327,XRP/USDT,binance,2.7247,2.7248
1758883327,DOGE/USDT,okx,0.22335,0.2234
1758883327,DOGE/USDT,binance,0.22334,0.22335
1758883331,BTC/USDT,okx,109189.0,109189.1
1758883331,BTC/USDT,binance,108861.65,108861.66
1758883333,ETH/USDT,okx,3889.51,3889.57
1758883333,ETH/USDT,binance,3889.53,3889.54
1758883333,SOL/USDT,okx,192.45243106063424,192.51
1758883333,SOL/USDT,binance,192.49,192.50000000000003
1758883334,XRP/USDT,okx,2.7246,2.7251000000000003
1758883334,XRP/USDT,binance,2.7247,2.7248
1758883334,DOGE/USDT,okx,0.2233,0.2234
1758883334,DOGE/USDT,binance,0.22334,0.22335
1758883338,BTC/USDT,okx,109199.9,109216.48356259405
1758883338,BTC/USDT,binance,108840.0,108840.01
1758883339,ETH/USDT,okx,3890.52,3891.11
1758883339,ETH/USDT,binance,3889.54,3889.55
1758883340,SOL/USDT,okx,192.49085070369014,192.5582979964598
1758883340,SOL/USDT,binance,192.50000000000003,192.51
1758883340,XRP/USDT,okx,2.725,2.7252
1758883340,XRP/USDT,binance,2.7247,2.7248
1758883341,DOGE/USDT,okx,0.22335,0.2234
1758883341,DOGE/USDT,binance,0.22331,0.22332
1758883344,BTC/USDT,okx,109226.1,109228.93445536164
1758883344,BTC/USDT,binance,108840.0,108840.01
1758883361,ETH/USDT,okx,3891.68,3891.73
1758883361,ETH/USDT,binance,3890.95,3890.96
1758883361,SOL/USDT,okx,192.54026080541024,192.58
1758883361,SOL/USDT,binance,192.54,192.54999999999998
1758883362,XRP/USDT,okx,2.7256000000000005,2.7257999999999996
1758883362,XRP/USDT,binance,2.7257999999999996,2.7259
1758883363,DOGE/USDT,okx,0.2234,0.22345
1758883363,DOGE/USDT,binance,0.2234,0.22341
1758883367,BTC/USDT,okx,109230.5,109230.6
1758883367,BTC/USDT,binance,108849.94,108849.95
1758883384,ETH/USDT,okx,3891.58,3891.63
1758883384,ETH/USDT,binance,3890.86,3890.87
1758883384,SOL/USDT,okx,192.52000000000004,192.54999999999998
1758883384,SOL/USDT,binance,192.46000000000004,192.47
1758883385,XRP/USDT,okx,2.7248,2.725046600176214
1758883385,XRP/USDT,binance,2.7249,2.725
1758883385,DOGE/USDT,okx,0.22335,0.2234
1758883385,DOGE/USDT,binance,0.22338,0.22339
1758883389,BTC/USDT,okx,109230.5,109230.6
1758883389,BTC/USDT,binance,108840.01,108840.02
1758883405,ETH/USDT,okx,3890.28,3890.29
1758883405,ETH/USDT,binance,3888.76,3888.7700000000004
1758883406,SOL/USDT,okx,192.47,192.48
1758883406,SOL/USDT,binance,192.38999999999996,192.39999999999998
1758883406,XRP/USDT,okx,2.7220435930191202,2.722545612544842
1758883406,XRP/USDT,binance,2.7223,2.7224
1758883407,DOGE/USDT,okx,0.22325,0.2233
1758883407,DOGE/USDT,binance,0.2232,0.22321345984562652
1758883411,BTC/USDT,okx,109230.5,109230.6
1758883411,BTC/USDT,binance,108840.0,108840.01
1758883426,ETH/USDT,okx,3889.6,3889.61
1758883426,ETH/USDT,binance,3888.76,3888.7700000000004
1758883427,SOL/USDT,okx,192.44,192.47
1758883427,SOL/USDT,binance,192.38,192.38999999999996
1758883427,XRP/USDT,okx,2.7215,2.7219
1758883427,XRP/USDT,binance,2.7213,2.7214
1758883428,DOGE/USDT,okx,0.22315,0.2232
1758883428,DOGE/USDT,binance,0.22315,0.22316
1758883431,BTC/USDT,okx,109189.0,109189.1
1758883431,BTC/USDT,binance,108840.0,108840.01
1758883447,ETH/USDT,okx,3889.5100925703405,3889.6497454224245
1758883447,ETH/USDT,binance,3889.03,3889.04
1758883448,SOL/USDT,okx,192.45,192.46000000000004
1758883448,SOL/USDT,binance,192.42999999999998,192.44
1758883448,XRP/USDT,okx,2.7211000000000003,2.7212
1758883448,XRP/USDT,binance,2.721,2.7211000000000003
1758883449,DOGE/USDT,okx,0.2231,0.22315
1758883449,DOGE/USDT,binance,0.22312,0.22313
1758883452,BTC/USDT,okx,109211.9,109227.00711473654
1758883452,BTC/USDT,binance,108840.0,108840.01
1758883468,ETH/USDT,okx,3888.46,3888.48
1758883468,ETH/USDT,binance,3888.3199999999997,3888.33
1758883469,SOL/USDT,okx,192.34000000000003,192.36
1758883469,SOL/USDT,binance,192.28,192.29
1758883470,XRP/USDT,okx,2.719184259460538,2.7196
1758883470,XRP/USDT,binance,2.7197,2.7198
1758883471,DOGE/USDT,okx,0.223,0.22305
1758883471,DOGE/USDT,binance,0.22301,0.22302
1758883475,BTC/USDT,okx,109211.9,109222.89382678411
1758883475,BTC/USDT,binance,108840.01,108840.02
1758883492,ETH/USDT,okx,3888.4997212493026,3888.701679992684
1758883492,ETH/USDT,binance,3888.3199999999997,3888.33
1758883492,SOL/USDT,okx,192.32999999999998,192.34000000000003
1758883492,SOL/USDT,binance,192.32,192.32999999999998
1758883493,XRP/USDT,okx,2.7182,2.7186
1758883493,XRP/USDT,binance,2.7183,2.7184
1758883493,DOGE/USDT,okx,0.2229,0.22295
1758883493,DOGE/USDT,binance,0.2229,0.22291
1758883497,BTC/USDT,okx,109224.4,109228.00113816891
1758883497,BTC/USDT,binance,108840.01,108840.02
1758883513,ETH/USDT,okx,3888.6300000000006,3888.64
1758883513,ETH/USDT,binance,3888.03,3888.04
1758883514,SOL/USDT,okx,192.32999999999998,192.34000000000003
1758883514,SOL/USDT,binance,192.31,192.32
1758883514,XRP/USDT,okx,2.719,2.7199999999999998
1758883514,XRP/USDT,binance,2.719,2.7191
1758883515,DOGE/USDT,okx,0.2228,0.2229
1758883515,DOGE/USDT,binance,0.22282,0.22283
1758883518,BTC/USDT,okx,109189.0,109189.1
1758883518,BTC/USDT,binance,108825.79,108825.80156600037
1758888790,BTC/USDT,okx,109038.3,109038.4
1758888790,BTC/USDT,binance,108905.0,108905.01
1758888791,ETH/USDT,okx,3883.44,3883.55
1758888791,ETH/USDT,binance,3881.66,3881.67
1758888791,SOL/USDT,okx,192.38999999999996,192.42999999999998
1758888791,SOL/USDT,binance,192.34000000000003,192.35
1758888792,XRP/USDT,okx,2.7093,2.7093999999999996
1758888792,XRP/USDT,binance,2.7078,2.7079
1758888792,ADA/USDT,okx,0.7588,0.7592000000000001
1758888792,ADA/USDT,binance,0.7588,0.7589
1758888793,AVAX/USDT,okx,27.354,27.359
1758888793,AVAX/USDT,binance,27.35,27.36
1758888793,BNB/USDT,okx,932.7,933.0
1758888793,BNB/USDT,binance,932.59,932.6
1758888794,LINK/USDT,okx,20.034,20.037
1758888794,LINK/USDT,binance,20.02,20.03
1758888795,DOGE/USDT,okx,0.2229,0.22295
1758888795,DOGE/USDT,binance,0.22281,0.22282
1758888796,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888796,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888800,BTC/USDT,okx,109038.3,109038.4
1758888800,BTC/USDT,binance,108905.0,108905.01
1758888800,ETH/USDT,okx,3883.3,3883.34
1758888800,ETH/USDT,binance,3883.06,3883.07
1758888801,SOL/USDT,okx,192.36,192.37000000000003
1758888801,SOL/USDT,binance,192.37000000000003,192.38
1758888802,XRP/USDT,okx,2.7089,2.7092
1758888802,XRP/USDT,binance,2.709,2.7091
1758888803,ADA/USDT,okx,0.7589,0.7590999999999999
1758888803,ADA/USDT,binance,0.7589,0.7589999999999999
1758888804,AVAX/USDT,okx,27.362,27.36583580498517
1758888804,AVAX/USDT,binance,27.36,27.37
1758888805,BNB/USDT,okx,932.6,932.7
1758888805,BNB/USDT,binance,932.69,932.7
1758888805,LINK/USDT,okx,20.032,20.036
1758888805,LINK/USDT,binance,20.03,20.04
1758888806,DOGE/USDT,okx,0.2228,0.2229
1758888806,DOGE/USDT,binance,0.22283,0.22284
1758888806,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888806,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888810,BTC/USDT,okx,109037.2,109038.3
1758888810,BTC/USDT,binance,108905.0,108905.01
1758888811,ETH/USDT,okx,3881.71,3881.72
1758888811,ETH/USDT,binance,3883.06,3883.07
1758888812,SOL/USDT,okx,192.32462744593113,192.67724664214546
1758888812,SOL/USDT,binance,192.37000000000003,192.38
1758888813,XRP/USDT,okx,2.707769565703247,2.7079
1758888813,XRP/USDT,binance,2.709,2.7091
1758888814,ADA/USDT,okx,0.7585,0.7586000000000002
1758888814,ADA/USDT,binance,0.7589,0.7589999999999999
1758888814,AVAX/USDT,okx,27.351,27.354
1758888814,AVAX/USDT,binance,27.36,27.37
1758888815,BNB/USDT,okx,932.4,932.5
1758888815,BNB/USDT,binance,932.26,932.27
1758888815,LINK/USDT,okx,20.024,20.028
1758888815,LINK/USDT,binance,20.02,20.03
1758888816,DOGE/USDT,okx,0.2227,0.22275
1758888816,DOGE/USDT,binance,0.22267,0.22268
1758888817,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888817,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888821,BTC/USDT,okx,109038.2,109038.3
1758888821,BTC/USDT,binance,108891.36,108891.37
1758888821,ETH/USDT,okx,3882.3100000000004,3883.84
1758888821,ETH/USDT,binance,3881.66,3881.67
1758888822,SOL/USDT,okx,192.29,192.31
1758888822,SOL/USDT,binance,192.24999999999997,192.26000000000002
1758888823,XRP/USDT,okx,2.7076,2.7087999999999997
1758888823,XRP/USDT,binance,2.7075,2.7076
1758888823,ADA/USDT,okx,0.7586000000000002,0.7588
1758888823,ADA/USDT,binance,0.7585,0.7586000000000002
1758888824,AVAX/USDT,okx,27.356,27.362
1758888824,AVAX/USDT,binance,27.35,27.36
1758888825,BNB/USDT,okx,932.4,932.7
1758888825,BNB/USDT,binance,932.26,932.27
1758888825,LINK/USDT,okx,20.028,20.032
1758888825,LINK/USDT,binance,20.02,20.03
1758888826,DOGE/USDT,okx,0.22275,0.2228
1758888826,DOGE/USDT,binance,0.22267,0.22268
1758888826,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888826,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888831,BTC/USDT,okx,109038.2,109038.3
1758888831,BTC/USDT,binance,108901.63,108901.64
1758888831,ETH/USDT,okx,3883.43,3888.07
1758888831,ETH/USDT,binance,3882.33,3882.34
1758888832,SOL/USDT,okx,192.28,192.31
1758888832,SOL/USDT,binance,192.24999999999997,192.26000000000002
1758888833,XRP/USDT,okx,2.7085,2.7086
1758888833,XRP/USDT,binance,2.7086,2.7087999999999997
1758888833,ADA/USDT,okx,0.7586000000000002,0.7587000000000002
1758888833,ADA/USDT,binance,0.7586000000000002,0.7587000000000002
1758888834,AVAX/USDT,okx,27.356,27.359
1758888834,AVAX/USDT,binance,27.35,27.36
1758888834,BNB/USDT,okx,932.4,932.6
1758888834,BNB/USDT,binance,932.49,932.5
1758888835,LINK/USDT,okx,20.028,20.031
1758888835,LINK/USDT,binance,20.02,20.03
1758888835,DOGE/USDT,okx,0.2227,0.2228
1758888835,DOGE/USDT,binance,0.22269,0.2227
1758888836,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888836,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888840,BTC/USDT,okx,109038.2,109038.3
1758888840,BTC/USDT,binance,108901.63,108901.64
1758888841,ETH/USDT,okx,3882.72,3882.74
1758888841,ETH/USDT,binance,3882.33,3882.34
1758888841,SOL/USDT,okx,192.24,192.24999999999997
1758888841,SOL/USDT,binance,192.21,192.22000000000003
1758888842,XRP/USDT,okx,2.7086,2.7089
1758888842,XRP/USDT,binance,2.7086,2.7087999999999997
1758888843,ADA/USDT,okx,0.7586000000000002,0.7587000000000002
1758888843,ADA/USDT,binance,0.7586000000000002,0.7587000000000002
1758888844,AVAX/USDT,okx,27.359,27.36
1758888844,AVAX/USDT,binance,27.35,27.36
1758888845,BNB/USDT,okx,932.6,932.7
1758888845,BNB/USDT,binance,932.49,932.5
1758888845,LINK/USDT,okx,20.03,20.032
1758888845,LINK/USDT,binance,20.02,20.03
1758888846,DOGE/USDT,okx,0.2227,0.22275
1758888846,DOGE/USDT,binance,0.22269,0.2227
1758888846,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888846,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888850,BTC/USDT,okx,109038.2,109038.3
1758888850,BTC/USDT,binance,108901.63,108901.64
1758888851,ETH/USDT,okx,3881.8499999999995,3881.8600000000006
1758888851,ETH/USDT,binance,3881.8499999999995,3881.8600000000006
1758888851,SOL/USDT,okx,192.24,192.27
1758888851,SOL/USDT,binance,192.17000000000002,192.17999999999998
1758888852,XRP/USDT,okx,2.7076,2.7135517076062157
1758888852,XRP/USDT,binance,2.708,2.7081
1758888853,ADA/USDT,okx,0.7581999999999999,0.7586000000000002
1758888853,ADA/USDT,binance,0.7583,0.7584
1758888853,AVAX/USDT,okx,27.345,27.349671803938353
1758888853,AVAX/USDT,binance,27.34,27.35
1758888854,BNB/USDT,okx,932.4,932.6
1758888854,BNB/USDT,binance,932.6,932.61
1758888854,LINK/USDT,okx,20.019292245632055,20.023853843888407
1758888854,LINK/USDT,binance,20.01,20.02
1758888855,DOGE/USDT,okx,0.22255,0.22265
1758888855,DOGE/USDT,binance,0.22256,0.22257
1758888856,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888856,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888860,BTC/USDT,okx,109038.2,109038.3
1758888860,BTC/USDT,binance,108901.63,108901.64
1758888861,ETH/USDT,okx,3881.9,3881.9922360155274
1758888861,ETH/USDT,binance,3881.8499999999995,3881.8600000000006
1758888861,SOL/USDT,okx,192.19,192.21
1758888861,SOL/USDT,binance,192.17000000000002,192.17999999999998
1758888861,XRP/USDT,okx,2.7076,2.7077
1758888861,XRP/USDT,binance,2.708,2.7081
1758888862,ADA/USDT,okx,0.7581999999999999,0.7585
1758888862,ADA/USDT,binance,0.7583,0.7584
1758888863,AVAX/USDT,okx,27.347492258142342,27.355179342431313
1758888863,AVAX/USDT,binance,27.34,27.35
1758888864,BNB/USDT,okx,932.4,932.5
1758888864,BNB/USDT,binance,932.46,932.47
1758888865,LINK/USDT,okx,20.019584499796892,20.024415359159406
1758888865,LINK/USDT,binance,20.01,20.02
1758888865,DOGE/USDT,okx,0.22255,0.2226
1758888865,DOGE/USDT,binance,0.22256,0.22257
1758888866,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888866,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888870,BTC/USDT,okx,108884.4,108884.6
1758888870,BTC/USDT,binance,108888.12,108888.13
1758888871,ETH/USDT,okx,3882.65,3882.66
1758888871,ETH/USDT,binance,3881.67,3881.6800000000003
1758888871,SOL/USDT,okx,192.19,192.23
1758888871,SOL/USDT,binance,192.17999999999998,192.19
1758888872,XRP/USDT,okx,2.7069294496004246,2.7072
1758888872,XRP/USDT,binance,2.7073,2.7074
1758888873,ADA/USDT,okx,0.7583,0.7585
1758888873,ADA/USDT,binance,0.7583,0.7584
1758888873,AVAX/USDT,okx,27.3465742813415,27.35367175375066
1758888873,AVAX/USDT,binance,27.35,27.36
1758888874,BNB/USDT,okx,932.4,932.6
1758888874,BNB/USDT,binance,932.46,932.47
1758888874,LINK/USDT,okx,20.023,20.028245741978058
1758888874,LINK/USDT,binance,20.01,20.02
1758888875,DOGE/USDT,okx,0.22255,0.2226
1758888875,DOGE/USDT,binance,0.22256,0.22257
1758888876,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888876,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888880,BTC/USDT,okx,108885.7,108906.9
1758888880,BTC/USDT,binance,108888.12,108888.13
1758888881,ETH/USDT,okx,3885.86,3885.87
1758888881,ETH/USDT,binance,3883.97,3883.98
1758888882,SOL/USDT,okx,192.27,192.31
1758888882,SOL/USDT,binance,192.32999999999998,192.34000000000003
1758888883,XRP/USDT,okx,2.7070999999999996,2.70828214273268
1758888883,XRP/USDT,binance,2.708,2.7081
1758888884,ADA/USDT,okx,0.7586000000000002,0.7587000000000002
1758888884,ADA/USDT,binance,0.7586000000000002,0.7587000000000002
1758888884,AVAX/USDT,okx,27.345656299032655,27.35
1758888884,AVAX/USDT,binance,27.35,27.36
1758888885,BNB/USDT,okx,932.6,932.7
1758888885,BNB/USDT,binance,932.54,932.55
1758888886,LINK/USDT,okx,20.033,20.037
1758888886,LINK/USDT,binance,20.03,20.04
1758888886,DOGE/USDT,okx,0.2226,0.22265
1758888886,DOGE/USDT,binance,0.22264,0.22265
1758888887,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888887,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888892,BTC/USDT,okx,108931.6,108939.7
1758888892,BTC/USDT,binance,108888.12,108888.13
1758888892,ETH/USDT,okx,3886.55,3888.07
1758888892,ETH/USDT,binance,3883.97,3884.131236370261
1758888893,SOL/USDT,okx,192.31,192.34000000000003
1758888893,SOL/USDT,binance,192.32999999999998,192.34000000000003
1758888894,XRP/USDT,okx,2.707,2.7075
1758888894,XRP/USDT,binance,2.708,2.7081
1758888894,ADA/USDT,okx,0.7584,0.7586000000000002
1758888894,ADA/USDT,binance,0.7586000000000002,0.7587000000000002
1758888895,AVAX/USDT,okx,27.338328061030268,27.343671874843753
1758888895,AVAX/USDT,binance,27.35,27.36
1758888895,BNB/USDT,okx,932.3,932.7
1758888895,BNB/USDT,binance,932.3,932.31
1758888896,LINK/USDT,okx,20.021,20.086
1758888896,LINK/USDT,binance,20.01,20.02
1758888897,DOGE/USDT,okx,0.22255,0.22314469320816294
1758888897,DOGE/USDT,binance,0.22236,0.22237
1758888898,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888898,SHIB/USDT,binance,1.1530000000000001e-05,1.164e-05
1758888902,BTC/USDT,okx,109029.2,109038.3
1758888902,BTC/USDT,binance,108883.65,108883.66
1758888902,ETH/USDT,okx,3888.06,3888.07
1758888902,ETH/USDT,binance,3880.87,3880.8800000000006
1758888903,SOL/USDT,okx,192.21,192.23
1758888903,SOL/USDT,binance,192.15,192.16
1758888904,XRP/USDT,okx,2.7063,2.7066
1758888904,XRP/USDT,binance,2.7067,2.7068
1758888905,ADA/USDT,okx,0.7581999999999999,0.7583
1758888905,ADA/USDT,binance,0.7581999999999999,0.7583
1758888905,AVAX/USDT,okx,27.345,27.346
1758888905,AVAX/USDT,binance,27.34,27.35
1758888906,BNB/USDT,okx,932.4,932.7
1758888906,BNB/USDT,binance,932.3,932.31
1758888907,LINK/USDT,okx,20.022,20.024
1758888907,LINK/USDT,binance,20.01,20.02
1758888907,DOGE/USDT,okx,0.2224,0.2225
1758888907,DOGE/USDT,binance,0.22236,0.22237
1758888908,SHIB/USDT,okx,1.3356139147907147e-05,1.3419739442457368e-05
1758888908,SHIB/USDT,binance,1.152e-05,1.164e-05
1758888912,BTC/USDT,okx,109038.2,109038.3
1758888912,BTC/USDT,binance,108908.95,108908.96
1758888913,ETH/USDT,okx,3884.4,3887.9981008063205
1758888913,ETH/USDT,binance,3883.43,3883.44
1758888913,SOL/USDT,okx,192.41,192.44
1758888913,SOL/USDT,binance,192.44,192.45
1758888914,XRP/USDT,okx,2.7091,2.7093999999999996
1758888914,XRP/USDT,binance,2.7091,2.7092
1758888915,ADA/USDT,okx,0.7586000000000002,0.7587000000000002
1758888915,ADA/USDT,binance,0.7585,0.7586000000000002
1758888915,AVAX/USDT,okx,27.356,27.358
1758888915,AVAX/USDT,binance,27.35,27.36
1758891887,BTC/USDT,okx,109416.4,109418.0
1758891887,BTC/USDT,binance,109312.48,109312.49
1758891888,ETH/USDT,okx,3934.55,3934.58
1758891888,ETH/USDT,binance,3935.02,3935.102055934625
1758891888,SOL/USDT,okx,196.2302043541348,196.26969330897725
1758891888,SOL/USDT,binance,196.24,196.25
1758891889,XRP/USDT,okx,2.7485411133550324,2.7492999999999994
1758891889,XRP/USDT,binance,2.7489,2.749
1758891890,ADA/USDT,okx,0.7721000000000001,0.7722
1758891890,ADA/USDT,binance,0.7724,0.7724999999999999
1758891890,AVAX/USDT,okx,27.607,27.611
1758891890,AVAX/USDT,binance,27.61,27.62
1758891891,BNB/USDT,okx,946.3,946.4
1758891891,BNB/USDT,binance,946.28,946.3
1758891892,LINK/USDT,okx,20.398,20.4
1758891892,LINK/USDT,binance,20.4,20.41
1758891892,DOGE/USDT,okx,0.2259,0.22595
1758891892,DOGE/USDT,binance,0.22598,0.22599484731748115
1758891893,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758891893,SHIB/USDT,binance,1.167e-05,1.213e-05
1758891897,BTC/USDT,okx,109417.9,109418.0
1758891897,BTC/USDT,binance,109321.37,109321.38
1758891898,ETH/USDT,okx,3935.54,3935.5727731267225
1758891898,ETH/USDT,binance,3935.64,3935.65
1758891898,SOL/USDT,okx,196.25,196.29959153980994
1758891898,SOL/USDT,binance,196.3,196.31000000000003
1758891899,XRP/USDT,okx,2.7483,2.7486
1758891899,XRP/USDT,binance,2.7483,2.7484
1758891899,ADA/USDT,okx,0.7722,0.7723
1758891899,ADA/USDT,binance,0.7724,0.7724999999999999
1758891900,AVAX/USDT,okx,27.618,27.619
1758891900,AVAX/USDT,binance,27.62,27.63
1758891900,BNB/USDT,okx,946.4473223661183,946.7
1758891900,BNB/USDT,binance,946.47,946.48
1758891901,LINK/USDT,okx,20.401000000000003,20.403
1758891901,LINK/USDT,binance,20.4,20.41
